date,code,name,shares,amount,weight
2026-06-29,2330,台積電,11960000,28345200000,10.18
2026-06-29,2327,國巨*,25098000,26101920000,9.37
2026-06-29,2383,台光電,4486000,24448700000,8.78
2026-06-29,2454,聯發科,5037000,19694670000,7.07
2026-06-29,2345,智邦,6334000,14821560000,5.32
2026-06-29,3037,欣興,14735000,14381360000,5.16
2026-06-29,6223,旺矽,2367000,14344020000,5.15
2026-06-29,2303,聯電,86550000,14194200000,5.1
2026-06-29,3017,奇鋐,5191000,11939300000,4.29
2026-06-29,6669,緯穎,2417000,11069860000,3.97
2026-06-29,2308,台達電,5614000,10694670000,3.84
2026-06-29,8046,南電,8917000,9630360000,3.46
2026-06-29,2368,金像電,8315000,9603825000,3.45
2026-06-29,3665,貿聯-KY,4833848,9087634240,3.26
2026-06-29,3711,日月光投控,12742000,7989234000,2.87
2026-06-29,6274,台燿,5058000,7865190000,2.82
2026-06-29,3653,健策,2267000,7526440000,2.7
2026-06-29,5274,信驊,379000,5764590000,2.07
2026-06-29,6805,富世達,1811000,2942875000,1.06
2026-06-29,8210,勤誠,2267000,2754405000,0.99
2026-06-29,6510,精測,830000,2519050000,0.9
2026-06-29,6515,穎崴,281000,2252215000,0.81
2026-06-29,3533,嘉澤,852000,1819020000,0.65
2026-06-29,2317,鴻海,7307000,1801175500,0.65
2026-06-29,2449,京元電子,4481000,1382388500,0.5
2026-06-29,6147,頎邦,6275000,1324025000,0.48
2026-06-29,6187,萬潤,1334000,1307320000,0.47
2026-06-29,5439,高技,3528000,1077804000,0.39
2026-06-29,6278,台表科,4334000,840796000,0.3
2026-06-29,6271,同欣電,2966000,720738000,0.26
2026-06-29,1590,亞德客-KY,530000,718150000,0.26
2026-06-29,4966,譜瑞-KY,1116000,704196000,0.25
2026-06-29,8358,金居,980000,535080000,0.19
2026-06-29,6191,精成科,3988000,422728000,0.15
2026-06-29,3264,欣銓,1508000,324974000,0.12
2026-06-29,3376,新日興,1741000,338624500,0.12
2026-06-29,6488,環球晶,350000,320250000,0.11
2026-06-29,2002,中鋼,5163000,98355150,0.04
2026-06-29,8996,高力,1000,1475000,0.0
2026-06-29,3661,世芯-KY,1000,3985000,0.0
2026-06-29,1815,富喬,107000,10807000,0.0
2026-06-29,3443,創意,1000,4420000,0.0
2026-06-29,2439,美律,18000,1612800,0.0
2026-06-29,3008,大立光,1000,4380000,0.0
2026-06-29,4958,臻鼎-KY,1000,573000,0.0
2026-06-29,2382,廣達,1000,367000,0.0
2026-06-29,2313,華通,1000,221000,0.0
2026-06-29,8150,南茂,1000,90500,0.0
2026-06-29,5347,世界,1000,208500,0.0
2026-06-29,2481,強茂,5000,830000,0.0
