date,code,name,shares,amount,weight
2026-06-16,2330,台積電,11960000,28704000000,9.87
2026-06-16,2383,台光電,4486000,22968320000,7.9
2026-06-16,2454,聯發科,4861000,22166160000,7.62
2026-06-16,2327,國巨*,22792000,21652400000,7.45
2026-06-16,2345,智邦,6334000,15961680000,5.49
2026-06-16,6223,旺矽,2279000,14688155000,5.05
2026-06-16,2308,台達電,6572000,14655560000,5.04
2026-06-16,3017,奇鋐,5191000,12302670000,4.23
2026-06-16,3037,欣興,12466000,12229146000,4.21
2026-06-16,6669,緯穎,2492000,12160960000,4.18
2026-06-16,2368,金像電,8315000,11183675000,3.85
2026-06-16,2303,聯電,77390000,10911990000,3.75
2026-06-16,3711,日月光投控,17948000,10625216000,3.65
2026-06-16,3665,貿聯-KY,4833848,10247757760,3.52
2026-06-16,8046,南電,10828000,9766856000,3.36
2026-06-16,3653,健策,2267000,8580595000,2.95
2026-06-16,6274,台燿,4763000,7668430000,2.64
2026-06-16,5274,信驊,422000,7661410000,2.64
2026-06-16,6515,穎崴,442000,4395690000,1.51
2026-06-16,6510,精測,930000,3255000000,1.12
2026-06-16,6805,富世達,1811000,3123975000,1.07
2026-06-16,8210,勤誠,2267000,3060450000,1.05
2026-06-16,2317,鴻海,7307000,1965583000,0.68
2026-06-16,3533,嘉澤,852000,1955340000,0.67
2026-06-16,6187,萬潤,1334000,1520760000,0.52
2026-06-16,8996,高力,1034000,1426920000,0.49
2026-06-16,6147,頎邦,5875000,1336562500,0.46
2026-06-16,3443,創意,258000,1269360000,0.44
2026-06-16,5439,高技,3528000,1137780000,0.39
2026-06-16,8150,南茂,11635000,1100671000,0.38
2026-06-16,4966,譜瑞-KY,1642000,1083720000,0.37
2026-06-16,2449,京元電子,3645000,1013310000,0.35
2026-06-16,6278,台表科,4334000,907973000,0.31
2026-06-16,4958,臻鼎-KY,1428000,891072000,0.31
2026-06-16,1590,亞德客-KY,530000,686350000,0.24
2026-06-16,8358,金居,980000,619360000,0.21
2026-06-16,6191,精成科,3988000,400794000,0.14
2026-06-16,6488,環球晶,350000,365750000,0.13
2026-06-16,3376,新日興,1741000,348200000,0.12
2026-06-16,6271,同欣電,1466000,329117000,0.11
2026-06-16,2002,中鋼,5163000,96289950,0.03
2026-06-16,2313,華通,329000,81921000,0.03
2026-06-16,3264,欣銓,1000,220000,0.0
2026-06-16,3661,世芯-KY,1000,4315000,0.0
2026-06-16,1815,富喬,107000,10143600,0.0
2026-06-16,2439,美律,18000,1611000,0.0
2026-06-16,3008,大立光,1000,4860000,0.0
2026-06-16,2382,廣達,1000,362500,0.0
2026-06-16,5347,世界,1000,171500,0.0
2026-06-16,2481,強茂,5000,700000,0.0
