date,code,name,shares,amount,weight
2026-06-25,2330,台積電,11960000,28584400000,9.76
2026-06-25,2327,國巨*,25098000,28235250000,9.64
2026-06-25,2383,台光電,4486000,25301040000,8.64
2026-06-25,2454,聯發科,5037000,21709470000,7.42
2026-06-25,6223,旺矽,2352000,16240560000,5.55
2026-06-25,2303,聯電,86550000,15449175000,5.28
2026-06-25,2345,智邦,6334000,15074920000,5.15
2026-06-25,3037,欣興,14735000,15029700000,5.13
2026-06-25,3017,奇鋐,5191000,13003455000,4.44
2026-06-25,2308,台達電,5614000,11115720000,3.8
2026-06-25,6669,緯穎,2417000,10985265000,3.75
2026-06-25,2368,金像電,8315000,10310600000,3.52
2026-06-25,8046,南電,8917000,9318265000,3.18
2026-06-25,3665,貿聯-KY,4833848,9280988160,3.17
2026-06-25,3711,日月光投控,14158000,9075278000,3.1
2026-06-25,6274,台燿,5058000,8598600000,2.94
2026-06-25,3653,健策,2267000,7685130000,2.62
2026-06-25,5274,信驊,379000,6604075000,2.26
2026-06-25,6510,精測,930000,3189900000,1.09
2026-06-25,6805,富世達,1811000,3169250000,1.08
2026-06-25,8210,勤誠,2267000,2913095000,0.99
2026-06-25,6515,穎崴,313000,2848300000,0.97
2026-06-25,2449,京元電子,6484000,2168898000,0.74
2026-06-25,3533,嘉澤,852000,1895700000,0.65
2026-06-25,2317,鴻海,7307000,1881552500,0.64
2026-06-25,6147,頎邦,6275000,1509137500,0.52
2026-06-25,6187,萬潤,1334000,1474070000,0.5
2026-06-25,5439,高技,3528000,1139544000,0.39
2026-06-25,4966,譜瑞-KY,1642000,1080436000,0.37
2026-06-25,6278,台表科,4334000,888470000,0.3
2026-06-25,6271,同欣電,2966000,805269000,0.28
2026-06-25,1590,亞德客-KY,530000,736700000,0.25
2026-06-25,8358,金居,980000,617400000,0.21
2026-06-25,8996,高力,354000,516840000,0.18
2026-06-25,6191,精成科,3988000,396008400,0.14
2026-06-25,3264,欣銓,1508000,343824000,0.12
2026-06-25,3376,新日興,1741000,349070500,0.12
2026-06-25,6488,環球晶,350000,364000000,0.12
2026-06-25,2002,中鋼,5163000,98355150,0.03
2026-06-25,3661,世芯-KY,1000,4230000,0.0
2026-06-25,1815,富喬,107000,11449000,0.0
2026-06-25,3443,創意,1000,4850000,0.0
2026-06-25,2439,美律,18000,1648800,0.0
2026-06-25,3008,大立光,1000,5165000,0.0
2026-06-25,4958,臻鼎-KY,1000,602000,0.0
2026-06-25,2382,廣達,1000,366500,0.0
2026-06-25,2313,華通,1000,233000,0.0
2026-06-25,8150,南茂,1000,96000,0.0
2026-06-25,5347,世界,1000,220000,0.0
2026-06-25,2481,強茂,5000,960000,0.0
