date,code,name,shares,amount,weight
2026-08-14,2383,台光電,4863000,29980395000,9.6
2026-08-14,2330,台積電,12134000,29060930000,9.3
2026-08-14,2454,聯發科,5448000,22936080000,7.34
2026-08-14,3037,欣興,20210000,20614200000,6.6
2026-08-14,3017,奇鋐,5900000,19086500000,6.11
2026-08-14,6669,緯穎,2496000,16061760000,5.14
2026-08-14,2327,國巨*,25437000,15821814000,5.06
2026-08-14,6223,旺矽,2443000,15732920000,5.04
2026-08-14,2345,智邦,6594000,15166200000,4.85
2026-08-14,2308,台達電,7070000,13326950000,4.27
2026-08-14,8046,南電,9634000,12572370000,4.02
2026-08-14,3711,日月光投控,19529000,12029864000,3.85
2026-08-14,3653,健策,2375000,11530625000,3.69
2026-08-14,2303,聯電,87718000,10613878000,3.4
2026-08-14,3665,貿聯-KY,4616848,10157065600,3.25
2026-08-14,6274,台燿,5499000,9210825000,2.95
2026-08-14,5274,信驊,484900,8577881000,2.75
2026-08-14,6805,富世達,2265000,4088325000,1.31
2026-08-14,2368,金像電,4000000,4060000000,1.3
2026-08-14,2449,京元電子,11295450,2789976150,0.89
2026-08-14,8210,勤誠,2497000,2497000000,0.8
2026-08-14,6187,萬潤,1334000,1700850000,0.54
2026-08-14,2360,致茂,622000,1430600000,0.46
2026-08-14,6510,精測,478000,1429220000,0.46
2026-08-14,3264,欣銓,5918000,1334509000,0.43
2026-08-14,4979,華星光,2424000,1265328000,0.41
2026-08-14,8996,高力,802000,1026560000,0.33
2026-08-14,4958,臻鼎-KY,1682000,823339000,0.26
2026-08-14,6278,台表科,3250000,562250000,0.18
2026-08-14,6271,同欣電,2224000,431456000,0.14
2026-08-14,6191,精成科,3988000,342170400,0.11
2026-08-14,3376,新日興,1741000,329919500,0.11
2026-08-14,6515,穎崴,13000,87750000,0.03
2026-08-14,4966,譜瑞-KY,140000,79800000,0.03
2026-08-14,2002,中鋼,5163000,98097000,0.03
2026-08-14,8358,金居,1000,428500,0.0
2026-08-14,3661,世芯-KY,1000,4210000,0.0
2026-08-14,3443,創意,1000,5465000,0.0
2026-08-14,2439,美律,1000,80700,0.0
2026-08-14,1590,亞德客-KY,1000,1460000,0.0
2026-08-14,3008,大立光,1000,4610000,0.0
2026-08-14,2382,廣達,1000,327500,0.0
2026-08-14,3533,嘉澤,1000,1720000,0.0
2026-08-14,2408,南亞科,1000,512000,0.0
2026-08-14,6488,環球晶,1000,1010000,0.0
2026-08-14,2313,華通,1000,215500,0.0
2026-08-14,8150,南茂,1000,91900,0.0
2026-08-14,2317,鴻海,1000,259500,0.0
2026-08-14,5347,世界,1000,160500,0.0
2026-08-14,2481,強茂,5000,690000,0.0
