date,code,name,shares,amount,weight
2026-06-05,2330,台積電,11960000,28285400000,10.11
2026-06-05,2383,台光電,4486000,21914110000,7.83
2026-06-05,2454,聯發科,4263000,18330900000,6.55
2026-06-05,2345,智邦,6334000,15771660000,5.63
2026-06-05,2308,台達電,6572000,15115600000,5.4
2026-06-05,6669,緯穎,2492000,14104720000,5.04
2026-06-05,2327,國巨*,18313000,14082697000,5.03
2026-06-05,3017,奇鋐,5191000,13496600000,4.82
2026-06-05,6223,旺矽,2169000,12504285000,4.47
2026-06-05,3037,欣興,12466000,11630778000,4.16
2026-06-05,3665,貿聯-KY,4703848,10348465600,3.7
2026-06-05,3711,日月光投控,17948000,10355996000,3.7
2026-06-05,2368,金像電,7769000,10216235000,3.65
2026-06-05,2303,聯電,71690000,9427235000,3.37
2026-06-05,8046,南電,10828000,9149660000,3.27
2026-06-05,3653,健策,2267000,8206540000,2.93
2026-06-05,5274,信驊,422000,7387110000,2.64
2026-06-05,6274,台燿,4400000,7084000000,2.53
2026-06-05,6515,穎崴,442000,3723850000,1.33
2026-06-05,6805,富世達,1761000,3433950000,1.23
2026-06-05,6510,精測,930000,3069000000,1.1
2026-06-05,8210,勤誠,2167000,2968790000,1.06
2026-06-05,2382,廣達,5441000,2124710500,0.76
2026-06-05,2317,鴻海,7307000,2078841500,0.74
2026-06-05,3533,嘉澤,852000,2014980000,0.72
2026-06-05,6147,頎邦,5775000,1559250000,0.56
2026-06-05,6187,萬潤,1334000,1494080000,0.53
2026-06-05,2404,漢唐,1200000,1446000000,0.52
2026-06-05,5439,高技,3528000,1285956000,0.46
2026-06-05,4966,譜瑞-KY,1642000,1208512000,0.43
2026-06-05,8996,高力,1034000,1163250000,0.42
2026-06-05,2449,京元電子,3645000,1128127500,0.4
2026-06-05,8150,南茂,11635000,1126268000,0.4
2026-06-05,6278,台表科,3734000,771071000,0.28
2026-06-05,3443,創意,167000,736470000,0.26
2026-06-05,1590,亞德客-KY,530000,699600000,0.25
2026-06-05,8358,金居,980000,584080000,0.21
2026-06-05,3376,新日興,1741000,412617000,0.15
2026-06-05,6191,精成科,3988000,400794000,0.14
2026-06-05,6271,同欣電,686000,162239000,0.06
2026-06-05,2002,中鋼,5163000,99645900,0.04
2026-06-05,2313,華通,329000,85211000,0.03
2026-06-05,1319,東陽,511000,50026900,0.02
2026-06-05,3264,欣銓,1000,228500,0.0
2026-06-05,3661,世芯-KY,1000,4285000,0.0
2026-06-05,1815,富喬,107000,10914000,0.0
2026-06-05,2439,美律,18000,1654200,0.0
2026-06-05,3008,大立光,1000,3680000,0.0
2026-06-05,5347,世界,1000,161500,0.0
2026-06-05,2481,強茂,5000,825000,0.0
