date,code,name,shares,amount,weight
2026-08-27,2330,台積電,11884000,28640440000,9.87
2026-08-27,2383,台光電,4807000,26438500000,9.11
2026-08-27,3037,欣興,20300000,23954000000,8.25
2026-08-27,3017,奇鋐,5979000,19969860000,6.88
2026-08-27,2454,聯發科,5148000,19897020000,6.85
2026-08-27,6669,緯穎,2226000,15170190000,5.23
2026-08-27,2327,國巨*,25387000,14089785000,4.85
2026-08-27,2345,智邦,6564000,13718760000,4.73
2026-08-27,3653,健策,2407000,13587515000,4.68
2026-08-27,2308,台達電,7250000,12832500000,4.42
2026-08-27,6223,旺矽,2486000,12653740000,4.36
2026-08-27,8046,南電,9624000,12463080000,4.29
2026-08-27,3711,日月光投控,19479000,11784795000,4.06
2026-08-27,2303,聯電,89518000,10607883000,3.65
2026-08-27,3665,貿聯-KY,4671848,9600647640,3.31
2026-08-27,6274,台燿,5498000,7944610000,2.74
2026-08-27,5274,信驊,341900,5232779500,1.8
2026-08-27,6805,富世達,2264000,5037400000,1.74
2026-08-27,2449,京元電子,11775450,2914423875,1.0
2026-08-27,8210,勤誠,2477000,2377920000,0.82
2026-08-27,2368,金像電,1957000,2015710000,0.69
2026-08-27,4979,華星光,3173000,1957741000,0.67
2026-08-27,3443,創意,325000,1924000000,0.66
2026-08-27,8996,高力,1301000,1704310000,0.59
2026-08-27,3264,欣銓,5917000,1298781500,0.45
2026-08-27,6510,精測,477000,1306980000,0.45
2026-08-27,4958,臻鼎-KY,1645000,784665000,0.27
2026-08-27,6278,台表科,3249000,669294000,0.23
2026-08-27,6271,同欣電,2223000,466830000,0.16
2026-08-27,6187,萬潤,283000,404690000,0.14
2026-08-27,3376,新日興,1741000,365610000,0.13
2026-08-27,6191,精成科,3988000,331402800,0.11
2026-08-27,4966,譜瑞-KY,140000,82600000,0.03
2026-08-27,2002,中鋼,5163000,98871450,0.03
2026-08-27,8358,金居,1000,494000,0.0
2026-08-27,3661,世芯-KY,1000,3870000,0.0
2026-08-27,2439,美律,1000,78300,0.0
2026-08-27,1590,亞德客-KY,1000,1480000,0.0
2026-08-27,3008,大立光,1000,6915000,0.0
2026-08-27,2382,廣達,1000,333500,0.0
2026-08-27,2408,南亞科,1000,541000,0.0
2026-08-27,2637,慧洋-KY,1000,94600,0.0
2026-08-27,6515,穎崴,1000,6105000,0.0
2026-08-27,2360,致茂,1000,1990000,0.0
2026-08-27,6488,環球晶,1000,958000,0.0
2026-08-27,2313,華通,1000,244000,0.0
2026-08-27,8150,南茂,1000,90300,0.0
2026-08-27,2317,鴻海,1000,252000,0.0
2026-08-27,5347,世界,1000,151000,0.0
2026-08-27,2481,強茂,5000,732500,0.0
