date,code,name,shares,amount,weight
2026-07-23,2330,台積電,11840000,28475200000,10.17
2026-07-23,2383,台光電,4653000,23707035000,8.47
2026-07-23,2454,聯發科,5131000,19882625000,7.1
2026-07-23,2327,國巨*,25098000,17468208000,6.24
2026-07-23,6223,旺矽,2443000,15268750000,5.45
2026-07-23,3037,欣興,16971000,15206016000,5.43
2026-07-23,2345,智邦,6334000,14726550000,5.26
2026-07-23,3017,奇鋐,5423000,13232120000,4.73
2026-07-23,6669,緯穎,2417000,13220990000,4.72
2026-07-23,2303,聯電,86550000,11987175000,4.28
2026-07-23,8046,南電,9519000,11708370000,4.18
2026-07-23,3665,貿聯-KY,4833848,11045342680,3.95
2026-07-23,3711,日月光投控,16327000,10596223000,3.79
2026-07-23,2308,台達電,5567000,10465960000,3.74
2026-07-23,3653,健策,2267000,8410570000,3.0
2026-07-23,2368,金像電,7478000,7036798000,2.51
2026-07-23,5274,信驊,448900,6975906000,2.49
2026-07-23,6274,台燿,5160000,6888600000,2.46
2026-07-23,6805,富世達,1931000,2809605000,1.0
2026-07-23,8210,勤誠,2267000,2675060000,0.96
2026-07-23,2449,京元電子,7089000,2027454000,0.72
2026-07-23,6187,萬潤,1334000,1367350000,0.49
2026-07-23,6510,精測,349000,963240000,0.34
2026-07-23,4958,臻鼎-KY,1682000,851092000,0.3
2026-07-23,6147,頎邦,4706000,825903000,0.3
2026-07-23,1590,亞德客-KY,528000,741840000,0.27
2026-07-23,6278,台表科,4334000,719444000,0.26
2026-07-23,5439,高技,2646000,658854000,0.24
2026-07-23,6515,穎崴,93000,614730000,0.22
2026-07-23,6271,同欣電,2966000,593200000,0.21
2026-07-23,2408,南亞科,940000,400440000,0.14
2026-07-23,6191,精成科,3988000,358122400,0.13
2026-07-23,3264,欣銓,1508000,328744000,0.12
2026-07-23,3376,新日興,1741000,333401500,0.12
2026-07-23,2002,中鋼,5163000,98613300,0.04
2026-07-23,4966,譜瑞-KY,140000,85680000,0.03
2026-07-23,8996,高力,1000,1075000,0.0
2026-07-23,8358,金居,1000,406500,0.0
2026-07-23,3661,世芯-KY,1000,3510000,0.0
2026-07-23,3443,創意,1000,4380000,0.0
2026-07-23,2439,美律,1000,83600,0.0
2026-07-23,3008,大立光,1000,4140000,0.0
2026-07-23,2382,廣達,1000,336000,0.0
2026-07-23,3533,嘉澤,1000,2035000,0.0
2026-07-23,6488,環球晶,1000,1120000,0.0
2026-07-23,2313,華通,1000,214000,0.0
2026-07-23,8150,南茂,1000,98200,0.0
2026-07-23,2317,鴻海,1000,257500,0.0
2026-07-23,5347,世界,1000,168500,0.0
2026-07-23,2481,強茂,5000,722500,0.0
