date,code,name,shares,amount,weight
2026-08-25,2330,台積電,11884000,28521600000,10.09
2026-08-25,2383,台光電,4843000,27096585000,9.59
2026-08-25,3037,欣興,20300000,22228500000,7.86
2026-08-25,2454,聯發科,5148000,19227780000,6.8
2026-08-25,3017,奇鋐,5899000,17402050000,6.16
2026-08-25,6669,緯穎,2226000,14335440000,5.07
2026-08-25,6223,旺矽,2486000,13921600000,4.93
2026-08-25,2327,國巨*,25387000,13810528000,4.89
2026-08-25,2345,智邦,6564000,13324920000,4.71
2026-08-25,3653,健策,2407000,12528435000,4.43
2026-08-25,2308,台達電,7040000,12038400000,4.26
2026-08-25,3711,日月光投控,19479000,11512089000,4.07
2026-08-25,2303,聯電,89518000,11189750000,3.96
2026-08-25,8046,南電,9624000,11163840000,3.95
2026-08-25,3665,貿聯-KY,4671848,9694084600,3.43
2026-08-25,6274,台燿,5498000,8164530000,2.89
2026-08-25,5274,信驊,383900,5912060000,2.09
2026-08-25,6805,富世達,2264000,4177080000,1.48
2026-08-25,2449,京元電子,11275450,2700470275,0.96
2026-08-25,8210,勤誠,2477000,2390305000,0.85
2026-08-25,2368,金像電,1957000,1900247000,0.67
2026-08-25,8996,高力,1301000,1580715000,0.56
2026-08-25,4979,華星光,2424000,1456824000,0.52
2026-08-25,3443,創意,255000,1420350000,0.5
2026-08-25,3264,欣銓,5917000,1260321000,0.45
2026-08-25,6510,精測,477000,1278360000,0.45
2026-08-25,4958,臻鼎-KY,1645000,730380000,0.26
2026-08-25,6187,萬潤,483000,613410000,0.22
2026-08-25,6278,台表科,3249000,589693500,0.21
2026-08-25,6271,同欣電,2223000,443488500,0.16
2026-08-25,3376,新日興,1741000,329049000,0.12
2026-08-25,6191,精成科,3988000,322629200,0.11
2026-08-25,4966,譜瑞-KY,140000,77840000,0.03
2026-08-25,2002,中鋼,5163000,98355150,0.03
2026-08-25,8358,金居,1000,429000,0.0
2026-08-25,3661,世芯-KY,1000,3865000,0.0
2026-08-25,2439,美律,1000,82300,0.0
2026-08-25,1590,亞德客-KY,1000,1460000,0.0
2026-08-25,3008,大立光,1000,5720000,0.0
2026-08-25,2382,廣達,1000,328500,0.0
2026-08-25,2408,南亞科,1000,510000,0.0
2026-08-25,2637,慧洋-KY,1000,95500,0.0
2026-08-25,6515,穎崴,1000,6255000,0.0
2026-08-25,2360,致茂,1000,1965000,0.0
2026-08-25,6488,環球晶,1000,980000,0.0
2026-08-25,2313,華通,1000,217500,0.0
2026-08-25,8150,南茂,1000,87500,0.0
2026-08-25,2317,鴻海,1000,243000,0.0
2026-08-25,5347,世界,1000,150500,0.0
2026-08-25,2481,強茂,5000,685000,0.0
