date,code,name,shares,amount,weight
2026-07-30,2330,台積電,10740000,23681700000,9.71
2026-07-30,2383,台光電,4715000,20345225000,8.34
2026-07-30,2454,聯發科,5200000,16822000000,6.89
2026-07-30,3037,欣興,17833000,12768428000,5.23
2026-07-30,2345,智邦,6419000,12420765000,5.09
2026-07-30,6669,緯穎,2449000,12000100000,4.92
2026-07-30,6223,旺矽,2443000,11726400000,4.81
2026-07-30,2327,國巨*,25437000,11611990500,4.76
2026-07-30,3017,奇鋐,5496000,11596560000,4.75
2026-07-30,2303,聯電,87718000,9648980000,3.95
2026-07-30,3665,貿聯-KY,4898848,9356799680,3.83
2026-07-30,2308,台達電,5642000,8632260000,3.54
2026-07-30,3711,日月光投控,16327000,8245135000,3.38
2026-07-30,8046,南電,9519000,7967403000,3.27
2026-07-30,3653,健策,2297000,7201095000,2.95
2026-07-30,5274,信驊,454900,6006954500,2.46
2026-07-30,2368,金像電,7579000,5464459000,2.24
2026-07-30,6274,台燿,5229000,5281290000,2.16
2026-07-30,6805,富世達,1957000,2407110000,0.99
2026-07-30,8210,勤誠,2297000,2184447000,0.9
2026-07-30,2449,京元電子,7543450,1535092075,0.63
2026-07-30,6187,萬潤,1334000,1127230000,0.46
2026-07-30,1590,亞德客-KY,528000,707520000,0.29
2026-07-30,4979,華星光,1874000,649341000,0.27
2026-07-30,6510,精測,289000,656030000,0.27
2026-07-30,4958,臻鼎-KY,1682000,632432000,0.26
2026-07-30,6515,穎崴,93000,491970000,0.2
2026-07-30,6278,台表科,3610000,471105000,0.19
2026-07-30,6271,同欣電,2470000,368030000,0.15
2026-07-30,6147,頎邦,2822000,334407000,0.14
2026-07-30,6191,精成科,3988000,308671200,0.13
2026-07-30,2408,南亞科,940000,308320000,0.13
2026-07-30,3376,新日興,1741000,278560000,0.11
2026-07-30,3264,欣銓,1508000,242788000,0.1
2026-07-30,5439,高技,526000,97573000,0.04
2026-07-30,2002,中鋼,5163000,97838850,0.04
2026-07-30,4966,譜瑞-KY,140000,74480000,0.03
2026-07-30,8996,高力,1000,778000,0.0
2026-07-30,8358,金居,1000,271000,0.0
2026-07-30,3661,世芯-KY,1000,2785000,0.0
2026-07-30,3443,創意,1000,3460000,0.0
2026-07-30,2439,美律,1000,80900,0.0
2026-07-30,3008,大立光,1000,3715000,0.0
2026-07-30,2382,廣達,1000,279000,0.0
2026-07-30,3533,嘉澤,1000,1690000,0.0
2026-07-30,6488,環球晶,1000,778000,0.0
2026-07-30,2313,華通,1000,154000,0.0
2026-07-30,8150,南茂,1000,66000,0.0
2026-07-30,2317,鴻海,1000,229500,0.0
2026-07-30,5347,世界,1000,138000,0.0
2026-07-30,2481,強茂,5000,535000,0.0
