date,code,name,shares,amount,weight
2026-08-07,2330,台積電,12134000,28757580000,9.63
2026-08-07,2383,台光電,4863000,25482120000,8.53
2026-08-07,2454,聯發科,5448000,21247200000,7.11
2026-08-07,3037,欣興,20210000,19300550000,6.46
2026-08-07,6669,緯穎,2708000,16518800000,5.53
2026-08-07,3017,奇鋐,5801000,16155785000,5.41
2026-08-07,6223,旺矽,2443000,14902300000,4.99
2026-08-07,2345,智邦,6419000,14218085000,4.76
2026-08-07,2327,國巨*,25437000,13735980000,4.6
2026-08-07,2308,台達電,6706000,11064900000,3.7
2026-08-07,3653,健策,2375000,10402500000,3.48
2026-08-07,8046,南電,9519000,10280520000,3.44
2026-08-07,3711,日月光投控,17439000,10201815000,3.42
2026-08-07,2303,聯電,87718000,10175288000,3.41
2026-08-07,3665,貿聯-KY,4616848,10157065600,3.4
2026-08-07,6274,台燿,5499000,7918560000,2.65
2026-08-07,5274,信驊,454900,7435340500,2.49
2026-08-07,2368,金像電,5000000,4910000000,1.64
2026-08-07,6805,富世達,2053000,3428510000,1.15
2026-08-07,8210,勤誠,2497000,2784155000,0.93
2026-08-07,2449,京元電子,11295450,2733498900,0.92
2026-08-07,6187,萬潤,1334000,1507420000,0.5
2026-08-07,2360,致茂,572000,1161160000,0.39
2026-08-07,4979,華星光,1874000,914512000,0.31
2026-08-07,1590,亞德客-KY,528000,815760000,0.27
2026-08-07,4958,臻鼎-KY,1682000,795586000,0.27
2026-08-07,8996,高力,712000,744040000,0.25
2026-08-07,6510,精測,261000,703395000,0.24
2026-08-07,6278,台表科,3250000,507000000,0.17
2026-08-07,6271,同欣電,2224000,430344000,0.14
2026-08-07,2408,南亞科,940000,429580000,0.14
2026-08-07,6191,精成科,3988000,332998000,0.11
2026-08-07,3376,新日興,1741000,321214500,0.11
2026-08-07,3264,欣銓,1508000,312910000,0.1
2026-08-07,6515,穎崴,23000,155480000,0.05
2026-08-07,4966,譜瑞-KY,140000,83720000,0.03
2026-08-07,2002,中鋼,5163000,98355150,0.03
2026-08-07,8358,金居,1000,352000,0.0
2026-08-07,3661,世芯-KY,1000,3715000,0.0
2026-08-07,3443,創意,1000,4545000,0.0
2026-08-07,2439,美律,1000,80200,0.0
2026-08-07,3008,大立光,1000,4385000,0.0
2026-08-07,2382,廣達,1000,298000,0.0
2026-08-07,3533,嘉澤,1000,1910000,0.0
2026-08-07,6488,環球晶,1000,872000,0.0
2026-08-07,2313,華通,1000,208500,0.0
2026-08-07,8150,南茂,1000,86300,0.0
2026-08-07,2317,鴻海,1000,260000,0.0
2026-08-07,5347,世界,1000,143500,0.0
2026-08-07,2481,強茂,5000,665000,0.0
