date,code,name,shares,amount,weight
2026-06-01,2330,台積電,11960000,28165800000,9.71
2026-06-01,2383,台光電,4486000,22744020000,7.84
2026-06-01,2454,聯發科,4263000,19417965000,6.7
2026-06-01,2308,台達電,6572000,15904240000,5.48
2026-06-01,2345,智邦,6231000,15639810000,5.39
2026-06-01,3017,奇鋐,5191000,14456935000,4.99
2026-06-01,2327,國巨*,18313000,14467270000,4.99
2026-06-01,6669,緯穎,2437000,13440055000,4.63
2026-06-01,3037,欣興,12466000,13089300000,4.51
2026-06-01,6223,旺矽,2169000,12319920000,4.25
2026-06-01,3711,日月光投控,17948000,10786748000,3.72
2026-06-01,2303,聯電,71690000,10466740000,3.61
2026-06-01,2368,金像電,7769000,10293925000,3.55
2026-06-01,3665,貿聯-KY,4703848,9972157760,3.44
2026-06-01,8046,南電,10828000,9799340000,3.38
2026-06-01,3653,健策,2267000,8705280000,3.0
2026-06-01,5274,信驊,422000,7807000000,2.69
2026-06-01,6274,台燿,4400000,7502000000,2.59
2026-06-01,6515,穎崴,442000,3847610000,1.33
2026-06-01,6805,富世達,1761000,3733320000,1.29
2026-06-01,6510,精測,930000,3059700000,1.06
2026-06-01,8210,勤誠,2167000,3033800000,1.05
2026-06-01,3533,嘉澤,852000,2279100000,0.79
2026-06-01,2317,鴻海,7307000,2144604500,0.74
2026-06-01,2404,漢唐,1715000,2015125000,0.69
2026-06-01,6147,頎邦,5775000,1648762500,0.57
2026-06-01,2449,京元電子,5208000,1656144000,0.57
2026-06-01,2382,廣達,4025000,1499312500,0.52
2026-06-01,6187,萬潤,1334000,1427380000,0.49
2026-06-01,4966,譜瑞-KY,1642000,1410478000,0.49
2026-06-01,8358,金居,1980000,1322640000,0.46
2026-06-01,5439,高技,3528000,1340640000,0.46
2026-06-01,3008,大立光,329000,1261715000,0.44
2026-06-01,8150,南茂,11635000,1239127500,0.43
2026-06-01,8996,高力,1034000,1080530000,0.37
2026-06-01,6278,台表科,3734000,817746000,0.28
2026-06-01,3443,創意,167000,777385000,0.27
2026-06-01,1590,亞德客-KY,530000,715500000,0.25
2026-06-01,3264,欣銓,2117000,472091000,0.16
2026-06-01,6191,精成科,3988000,383645600,0.13
2026-06-01,3376,新日興,1741000,374315000,0.13
2026-06-01,6271,同欣電,686000,169785000,0.06
2026-06-01,2002,中鋼,5163000,98613300,0.03
2026-06-01,2313,華通,329000,92778000,0.03
2026-06-01,1319,東陽,511000,44712500,0.02
2026-06-01,2357,華碩,1000,837000,0.0
2026-06-01,3661,世芯-KY,1000,4855000,0.0
2026-06-01,1815,富喬,107000,11663000,0.0
2026-06-01,2439,美律,18000,1648800,0.0
2026-06-01,5347,世界,1000,179000,0.0
2026-06-01,2481,強茂,5000,785000,0.0
