date,code,name,shares,amount,weight
2026-09-03,2330,台積電,11014000,26323460000,9.56
2026-09-03,2383,台光電,4750000,25127500000,9.12
2026-09-03,2454,聯發科,5088000,22081920000,8.02
2026-09-03,3017,奇鋐,5949000,19631700000,7.13
2026-09-03,3037,欣興,20300000,18736900000,6.8
2026-09-03,6669,緯穎,6490561,16064138475,5.83
2026-09-03,3653,健策,2427000,13627605000,4.95
2026-09-03,2345,智邦,6464000,13509760000,4.91
2026-09-03,2327,國巨*,24987000,12768357000,4.64
2026-09-03,2308,台達電,7240000,12742400000,4.63
2026-09-03,6223,旺矽,2476000,12491420000,4.54
2026-09-03,2303,聯電,89118000,11139750000,4.05
2026-09-03,8046,南電,9426000,10180080000,3.7
2026-09-03,3711,日月光投控,16811000,9901679000,3.6
2026-09-03,3665,貿聯-KY,4591848,9642880800,3.5
2026-09-03,6274,台燿,5398000,7260310000,2.64
2026-09-03,5274,信驊,207900,3711015000,1.35
2026-09-03,6805,富世達,1731000,3626445000,1.32
2026-09-03,2449,京元電子,12818450,3345615450,1.21
2026-09-03,8210,勤誠,2427000,2300796000,0.84
2026-09-03,3443,創意,372000,2157600000,0.78
2026-09-03,6510,精測,561000,1879350000,0.68
2026-09-03,8996,高力,1300000,1540500000,0.56
2026-09-03,4979,華星光,2184000,1249248000,0.45
2026-09-03,3264,欣銓,5028000,1136328000,0.41
2026-09-03,4958,臻鼎-KY,2157000,1000848000,0.36
2026-09-03,6278,台表科,3248000,621992000,0.23
2026-09-03,6271,同欣電,2222000,478841000,0.17
2026-09-03,6515,穎崴,54000,378000000,0.14
2026-09-03,3376,新日興,1740000,354960000,0.13
2026-09-03,6191,精成科,3988000,324623200,0.12
2026-09-03,2368,金像電,219000,240900000,0.09
2026-09-03,2002,中鋼,5163000,98097000,0.04
2026-09-03,2313,華通,501000,118236000,0.04
2026-09-03,8358,金居,1000,470000,0.0
2026-09-03,3661,世芯-KY,1000,4050000,0.0
2026-09-03,2439,美律,1000,77600,0.0
2026-09-03,1590,亞德客-KY,1000,1375000,0.0
2026-09-03,3008,大立光,1000,7150000,0.0
2026-09-03,2382,廣達,1000,335000,0.0
2026-09-03,6187,萬潤,1000,1300000,0.0
2026-09-03,2408,南亞科,1000,477500,0.0
2026-09-03,2637,慧洋-KY,1000,99800,0.0
2026-09-03,2360,致茂,1000,2015000,0.0
2026-09-03,6488,環球晶,1000,927000,0.0
2026-09-03,4966,譜瑞-KY,1000,558000,0.0
2026-09-03,8150,南茂,1000,89100,0.0
2026-09-03,2317,鴻海,1000,247500,0.0
2026-09-03,5347,世界,1000,147000,0.0
2026-09-03,2481,強茂,5000,780000,0.0
