date,code,name,shares,amount,weight
2026-08-17,2383,台光電,4863000,30880050000,10.0
2026-08-17,2330,台積電,12134000,29121600000,9.43
2026-08-17,3037,欣興,20330000,22769600000,7.38
2026-08-17,2454,聯發科,5448000,22064400000,7.15
2026-08-17,3017,奇鋐,5900000,18585000000,6.02
2026-08-17,6669,緯穎,2496000,16523520000,5.35
2026-08-17,2327,國巨*,25437000,15465696000,5.01
2026-08-17,2345,智邦,6594000,15100260000,4.89
2026-08-17,6223,旺矽,2443000,14169400000,4.59
2026-08-17,2308,台達電,7070000,13326950000,4.32
2026-08-17,3653,健策,2375000,12682500000,4.11
2026-08-17,8046,南電,9634000,12476030000,4.04
2026-08-17,3711,日月光投控,19529000,12010335000,3.89
2026-08-17,2303,聯電,87718000,10657737000,3.45
2026-08-17,3665,貿聯-KY,4616848,9856970480,3.19
2026-08-17,6274,台燿,5499000,8798400000,2.85
2026-08-17,5274,信驊,484900,8252998000,2.67
2026-08-17,6805,富世達,2265000,4360125000,1.41
2026-08-17,2368,金像電,3500000,3535000000,1.15
2026-08-17,2449,京元電子,11295450,2806919325,0.91
2026-08-17,8210,勤誠,2497000,2521970000,0.82
2026-08-17,6187,萬潤,1334000,1847590000,0.6
2026-08-17,2360,致茂,622000,1467920000,0.48
2026-08-17,6510,精測,478000,1376640000,0.45
2026-08-17,8996,高力,1102000,1338930000,0.43
2026-08-17,4979,華星光,2424000,1321080000,0.43
2026-08-17,3264,欣銓,5918000,1296042000,0.42
2026-08-17,4958,臻鼎-KY,1682000,846046000,0.27
2026-08-17,6278,台表科,3250000,568750000,0.18
2026-08-17,6271,同欣電,2224000,440352000,0.14
2026-08-17,6191,精成科,3988000,342170400,0.11
2026-08-17,3376,新日興,1741000,336013000,0.11
2026-08-17,4966,譜瑞-KY,140000,79100000,0.03
2026-08-17,2002,中鋼,5163000,97322550,0.03
2026-08-17,8358,金居,1000,419500,0.0
2026-08-17,3661,世芯-KY,1000,4060000,0.0
2026-08-17,3443,創意,1000,5850000,0.0
2026-08-17,2439,美律,1000,79700,0.0
2026-08-17,1590,亞德客-KY,1000,1465000,0.0
2026-08-17,3008,大立光,1000,5070000,0.0
2026-08-17,2382,廣達,1000,333500,0.0
2026-08-17,3533,嘉澤,1000,1700000,0.0
2026-08-17,2408,南亞科,1000,524000,0.0
2026-08-17,6515,穎崴,1000,6610000,0.0
2026-08-17,6488,環球晶,1000,1020000,0.0
2026-08-17,2313,華通,1000,211000,0.0
2026-08-17,8150,南茂,1000,91500,0.0
2026-08-17,2317,鴻海,1000,255000,0.0
2026-08-17,5347,世界,1000,162000,0.0
2026-08-17,2481,強茂,5000,722500,0.0
