date,code,name,shares,amount,weight
2026-07-31,2330,台積電,10740000,26044500000,9.04
2026-07-31,2383,台光電,4715000,22372675000,7.77
2026-07-31,2454,聯發科,5200000,18486000000,6.42
2026-07-31,3037,欣興,17833000,14034571000,4.87
2026-07-31,6669,緯穎,2564000,13819960000,4.8
2026-07-31,2345,智邦,6419000,13640375000,4.74
2026-07-31,3017,奇鋐,5666000,13145120000,4.56
2026-07-31,6223,旺矽,2443000,12899040000,4.48
2026-07-31,2327,國巨*,25437000,12769374000,4.43
2026-07-31,3665,貿聯-KY,5130848,10774780800,3.74
2026-07-31,2303,聯電,87718000,10613878000,3.69
2026-07-31,2308,台達電,5932000,9728480000,3.38
2026-07-31,3711,日月光投控,16327000,9061485000,3.15
2026-07-31,8046,南電,9519000,8757480000,3.04
2026-07-31,3653,健策,2375000,8181875000,2.84
2026-07-31,5274,信驊,454900,6607422500,2.29
2026-07-31,2368,金像電,7579000,6010147000,2.09
2026-07-31,6274,台燿,5229000,5804190000,2.02
2026-07-31,6805,富世達,1957000,2641950000,0.92
2026-07-31,8210,勤誠,2297000,2400365000,0.83
2026-07-31,2449,京元電子,7543450,1685961075,0.59
2026-07-31,6187,萬潤,1334000,1239286000,0.43
2026-07-31,2360,致茂,348000,730800000,0.25
2026-07-31,1590,亞德客-KY,528000,699600000,0.24
2026-07-31,4958,臻鼎-KY,1682000,695507000,0.24
2026-07-31,4979,華星光,1874000,693380000,0.24
2026-07-31,6510,精測,261000,651195000,0.23
2026-07-31,6515,穎崴,93000,540795000,0.19
2026-07-31,6278,台表科,3250000,455000000,0.16
2026-07-31,6271,同欣電,2224000,355840000,0.12
2026-07-31,2408,南亞科,940000,338870000,0.12
2026-07-31,6191,精成科,3988000,325420800,0.11
2026-07-31,3376,新日興,1741000,297711000,0.1
2026-07-31,3264,欣銓,1508000,266916000,0.09
2026-07-31,6147,頎邦,1880000,244400000,0.08
2026-07-31,4966,譜瑞-KY,140000,78680000,0.03
2026-07-31,2002,中鋼,5163000,97838850,0.03
2026-07-31,8996,高力,1000,855000,0.0
2026-07-31,8358,金居,1000,298000,0.0
2026-07-31,3661,世芯-KY,1000,3060000,0.0
2026-07-31,3443,創意,1000,3805000,0.0
2026-07-31,2439,美律,1000,80200,0.0
2026-07-31,3008,大立光,1000,4035000,0.0
2026-07-31,2382,廣達,1000,291500,0.0
2026-07-31,3533,嘉澤,1000,1855000,0.0
2026-07-31,6488,環球晶,1000,855000,0.0
2026-07-31,2313,華通,1000,169000,0.0
2026-07-31,8150,南茂,1000,72600,0.0
2026-07-31,2317,鴻海,1000,250500,0.0
2026-07-31,5347,世界,1000,151500,0.0
2026-07-31,2481,強茂,5000,587500,0.0
