date,code,name,shares,amount,weight
2026-07-28,2330,台積電,10740000,24487200000,9.71
2026-07-28,2383,台光電,4653000,20519730000,8.14
2026-07-28,2454,聯發科,5131000,17009265000,6.75
2026-07-28,2327,國巨*,25098000,14130174000,5.61
2026-07-28,3037,欣興,16971000,12965844000,5.14
2026-07-28,2345,智邦,6334000,12921360000,5.13
2026-07-28,6669,緯穎,2417000,12846355000,5.1
2026-07-28,6223,旺矽,2443000,12618095000,5.01
2026-07-28,3017,奇鋐,5423000,12147520000,4.82
2026-07-28,3665,貿聯-KY,4833848,10706973320,4.25
2026-07-28,2303,聯電,86550000,9823425000,3.9
2026-07-28,8046,南電,9519000,9290544000,3.69
2026-07-28,3711,日月光投控,16327000,9045158000,3.59
2026-07-28,2308,台達電,5567000,8795860000,3.49
2026-07-28,3653,健策,2267000,7639790000,3.03
2026-07-28,2368,金像電,7478000,6049702000,2.4
2026-07-28,5274,信驊,448900,5938947000,2.36
2026-07-28,6274,台燿,5160000,5830800000,2.31
2026-07-28,6805,富世達,1931000,2587540000,1.03
2026-07-28,8210,勤誠,2267000,2312340000,0.92
2026-07-28,2449,京元電子,7443450,1756654200,0.7
2026-07-28,6187,萬潤,1334000,1283308000,0.51
2026-07-28,6510,精測,349000,865520000,0.34
2026-07-28,4979,華星光,1874000,800198000,0.32
2026-07-28,1590,亞德客-KY,528000,720720000,0.29
2026-07-28,4958,臻鼎-KY,1682000,719055000,0.29
2026-07-28,6147,頎邦,4706000,656487000,0.26
2026-07-28,6278,台表科,4334000,621929000,0.25
2026-07-28,6515,穎崴,93000,551955000,0.22
2026-07-28,6271,同欣電,2966000,490873000,0.19
2026-07-28,2408,南亞科,940000,368950000,0.15
2026-07-28,5439,高技,1586000,336232000,0.13
2026-07-28,6191,精成科,3988000,334992000,0.13
2026-07-28,3376,新日興,1741000,312509500,0.12
2026-07-28,3264,欣銓,1508000,279734000,0.11
2026-07-28,2002,中鋼,5163000,98097000,0.04
2026-07-28,4966,譜瑞-KY,140000,80920000,0.03
2026-07-28,8996,高力,1000,906000,0.0
2026-07-28,8358,金居,1000,334000,0.0
2026-07-28,3661,世芯-KY,1000,3115000,0.0
2026-07-28,3443,創意,1000,3660000,0.0
2026-07-28,2439,美律,1000,81900,0.0
2026-07-28,3008,大立光,1000,3900000,0.0
2026-07-28,2382,廣達,1000,313500,0.0
2026-07-28,3533,嘉澤,1000,1835000,0.0
2026-07-28,6488,環球晶,1000,959000,0.0
2026-07-28,2313,華通,1000,182000,0.0
2026-07-28,8150,南茂,1000,81000,0.0
2026-07-28,2317,鴻海,1000,238000,0.0
2026-07-28,5347,世界,1000,147500,0.0
2026-07-28,2481,強茂,5000,622500,0.0
