date,code,name,shares,amount,weight
2026-06-09,2330,台積電,11960000,27567800000,9.63
2026-06-09,2383,台光電,4486000,22721590000,7.94
2026-06-09,2454,聯發科,4649000,20804275000,7.27
2026-06-09,2308,台達電,6572000,15871380000,5.55
2026-06-09,2345,智邦,6334000,15676650000,5.48
2026-06-09,2327,國巨*,18313000,15126538000,5.29
2026-06-09,3017,奇鋐,5191000,13211095000,4.62
2026-06-09,6669,緯穎,2492000,13207600000,4.62
2026-06-09,6223,旺矽,2169000,12764565000,4.46
2026-06-09,2368,金像電,8315000,12430925000,4.34
2026-06-09,3037,欣興,12466000,12079554000,4.22
2026-06-09,3711,日月光投控,17948000,10212412000,3.57
2026-06-09,3665,貿聯-KY,4703848,10136792440,3.54
2026-06-09,8046,南電,10828000,9896792000,3.46
2026-06-09,2303,聯電,73690000,9395475000,3.28
2026-06-09,3653,健策,2267000,8920645000,3.12
2026-06-09,5274,信驊,422000,7534810000,2.63
2026-06-09,6274,台燿,4643000,7498445000,2.62
2026-06-09,6515,穎崴,442000,3805620000,1.33
2026-06-09,6805,富世達,1761000,3433950000,1.2
2026-06-09,8210,勤誠,2267000,3423170000,1.2
2026-06-09,6510,精測,930000,3152700000,1.1
2026-06-09,2317,鴻海,7307000,2027692500,0.71
2026-06-09,3533,嘉澤,852000,1989420000,0.7
2026-06-09,6187,萬潤,1334000,1507420000,0.53
2026-06-09,6147,頎邦,5775000,1449525000,0.51
2026-06-09,2404,漢唐,1200000,1428000000,0.5
2026-06-09,8996,高力,1034000,1375220000,0.48
2026-06-09,5439,高技,3528000,1282428000,0.45
2026-06-09,4966,譜瑞-KY,1642000,1134622000,0.4
2026-06-09,8150,南茂,11635000,1115796500,0.39
2026-06-09,2449,京元電子,3645000,1060695000,0.37
2026-06-09,6278,台表科,3734000,741199000,0.26
2026-06-09,3443,創意,167000,719770000,0.25
2026-06-09,1590,亞德客-KY,530000,691650000,0.24
2026-06-09,8358,金居,980000,597800000,0.21
2026-06-09,6191,精成科,3988000,390824000,0.14
2026-06-09,3376,新日興,1741000,409135000,0.14
2026-06-09,6271,同欣電,686000,164640000,0.06
2026-06-09,2382,廣達,422000,158250000,0.06
2026-06-09,2002,中鋼,5163000,96806250,0.03
2026-06-09,2313,華通,329000,90804000,0.03
2026-06-09,1319,東陽,511000,53655000,0.02
2026-06-09,3264,欣銓,1000,216500,0.0
2026-06-09,3661,世芯-KY,1000,4250000,0.0
2026-06-09,1815,富喬,107000,10582300,0.0
2026-06-09,2439,美律,18000,1630800,0.0
2026-06-09,3008,大立光,1000,3885000,0.0
2026-06-09,5347,世界,1000,161000,0.0
2026-06-09,2481,強茂,5000,730000,0.0
