date,code,name,shares,amount,weight
2026-09-22,2330,台積電,11864000,29185440000,10.05
2026-09-22,2454,聯發科,5186000,26863480000,9.25
2026-09-22,2383,台光電,4750000,23085000000,7.95
2026-09-22,3037,欣興,20300000,22736000000,7.83
2026-09-22,3017,奇鋐,5949000,20167110000,6.95
2026-09-22,3653,健策,2512000,14644960000,5.04
2026-09-22,2327,國巨*,25107000,14336097000,4.94
2026-09-22,2303,聯電,89118000,14258880000,4.91
2026-09-22,2308,台達電,7420000,14098000000,4.86
2026-09-22,6223,旺矽,2544000,13597680000,4.68
2026-09-22,2345,智邦,6464000,12378560000,4.26
2026-09-22,6669,緯穎,5582561,11807116515,4.07
2026-09-22,3711,日月光投控,16811000,11650023000,4.01
2026-09-22,8046,南電,9037000,10528105000,3.63
2026-09-22,3665,貿聯-KY,3943848,8853938760,3.05
2026-09-22,6274,台燿,5696000,8202240000,2.83
2026-09-22,6805,富世達,1773000,4432500000,1.53
2026-09-22,5274,信驊,207900,4346149500,1.5
2026-09-22,2449,京元電子,13138450,4164888650,1.43
2026-09-22,3443,創意,413000,3458875000,1.19
2026-09-22,4958,臻鼎-KY,3543000,1732527000,0.6
2026-09-22,6510,精測,400000,1480000000,0.51
2026-09-22,3264,欣銓,5182000,1432823000,0.49
2026-09-22,2368,金像電,1363000,1417520000,0.49
2026-09-22,8210,勤誠,1159000,1040782000,0.36
2026-09-22,8996,高力,485000,802675000,0.28
2026-09-22,6278,台表科,3248000,693448000,0.24
2026-09-22,6515,穎崴,95000,547675000,0.19
2026-09-22,6271,同欣電,2222000,506616000,0.17
2026-09-22,6191,精成科,3988000,336188400,0.12
2026-09-22,3376,新日興,1740000,314070000,0.11
2026-09-22,2313,華通,501000,111222000,0.04
2026-09-22,2002,中鋼,5163000,96289950,0.03
2026-09-22,8358,金居,1000,491500,0.0
2026-09-22,3661,世芯-KY,1000,3715000,0.0
2026-09-22,2439,美律,1000,78100,0.0
2026-09-22,1590,亞德客-KY,1000,1260000,0.0
2026-09-22,3008,大立光,1000,6405000,0.0
2026-09-22,2382,廣達,1000,342000,0.0
2026-09-22,6187,萬潤,1000,1215000,0.0
2026-09-22,4979,華星光,1000,605000,0.0
2026-09-22,2408,南亞科,1000,497000,0.0
2026-09-22,2637,慧洋-KY,1000,100500,0.0
2026-09-22,2360,致茂,1000,2440000,0.0
2026-09-22,6488,環球晶,1000,971000,0.0
2026-09-22,4966,譜瑞-KY,1000,582000,0.0
2026-09-22,8150,南茂,1000,105500,0.0
2026-09-22,2317,鴻海,1000,253000,0.0
2026-09-22,5347,世界,1000,173000,0.0
2026-09-22,2481,強茂,5000,855000,0.0
