date,code,name,shares,amount,weight
2026-07-22,2330,台積電,11840000,28416000000,10.21
2026-07-22,2383,台光電,4653000,23846625000,8.57
2026-07-22,2454,聯發科,5131000,19754350000,7.1
2026-07-22,2327,國巨*,25098000,17643894000,6.34
2026-07-22,3037,欣興,16971000,15392697000,5.53
2026-07-22,6223,旺矽,2443000,14658000000,5.27
2026-07-22,2345,智邦,6334000,14473190000,5.2
2026-07-22,6669,緯穎,2417000,13293500000,4.78
2026-07-22,8046,南電,9519000,12422295000,4.46
2026-07-22,3017,奇鋐,5423000,12283095000,4.41
2026-07-22,2303,聯電,86550000,12030450000,4.32
2026-07-22,3711,日月光投控,16327000,10710512000,3.85
2026-07-22,2308,台達電,5567000,10465960000,3.76
2026-07-22,3665,貿聯-KY,4833848,10223588520,3.67
2026-07-22,3653,健策,2267000,7934500000,2.85
2026-07-22,2368,金像電,8315000,7816100000,2.81
2026-07-22,6274,台燿,5160000,6991800000,2.51
2026-07-22,5274,信驊,448900,6962439000,2.5
2026-07-22,6805,富世達,1881000,2623995000,0.94
2026-07-22,8210,勤誠,2267000,2607050000,0.94
2026-07-22,2449,京元電子,7089000,2091255000,0.75
2026-07-22,6187,萬潤,1334000,1407370000,0.51
2026-07-22,6147,頎邦,5229000,993510000,0.36
2026-07-22,4958,臻鼎-KY,1682000,940238000,0.34
2026-07-22,6510,精測,349000,945790000,0.34
2026-07-22,1590,亞德客-KY,528000,755040000,0.27
2026-07-22,6278,台表科,4334000,723778000,0.26
2026-07-22,5439,高技,2646000,665469000,0.24
2026-07-22,6271,同欣電,2966000,602098000,0.22
2026-07-22,6515,穎崴,93000,604500000,0.22
2026-07-22,2408,南亞科,940000,418770000,0.15
2026-07-22,6191,精成科,3988000,362908000,0.13
2026-07-22,3264,欣銓,1508000,327236000,0.12
2026-07-22,3376,新日興,1741000,333401500,0.12
2026-07-22,4966,譜瑞-KY,140000,85680000,0.03
2026-07-22,2002,中鋼,5163000,97322550,0.03
2026-07-22,8996,高力,1000,1080000,0.0
2026-07-22,8358,金居,1000,412500,0.0
2026-07-22,3661,世芯-KY,1000,3590000,0.0
2026-07-22,3443,創意,1000,4370000,0.0
2026-07-22,2439,美律,1000,84400,0.0
2026-07-22,3008,大立光,1000,4000000,0.0
2026-07-22,2382,廣達,1000,329000,0.0
2026-07-22,3533,嘉澤,1000,2010000,0.0
2026-07-22,6488,環球晶,1000,1240000,0.0
2026-07-22,2313,華通,1000,208000,0.0
2026-07-22,8150,南茂,1000,100000,0.0
2026-07-22,2317,鴻海,1000,251500,0.0
2026-07-22,5347,世界,1000,171000,0.0
2026-07-22,2481,強茂,5000,787500,0.0
