date,code,name,shares,amount,weight
2026-09-07,2330,台積電,11014000,27094440000,9.4
2026-09-07,2383,台光電,4750000,26101250000,9.06
2026-09-07,2454,聯發科,5186000,24685360000,8.57
2026-09-07,3017,奇鋐,5949000,20345580000,7.06
2026-09-07,3037,欣興,20300000,19264700000,6.69
2026-09-07,6669,緯穎,6490561,16161496890,5.61
2026-09-07,2327,國巨*,24987000,14717343000,5.11
2026-09-07,3653,健策,2447000,13837785000,4.8
2026-09-07,6223,旺矽,2476000,13593240000,4.72
2026-09-07,2345,智邦,6464000,13574400000,4.71
2026-09-07,2308,台達電,7240000,13394000000,4.65
2026-09-07,2303,聯電,89118000,12743874000,4.42
2026-09-07,3711,日月光投控,16811000,10439631000,3.62
2026-09-07,8046,南電,9426000,9897300000,3.43
2026-09-07,3665,貿聯-KY,4403848,9115965360,3.16
2026-09-07,6274,台燿,5398000,7395260000,2.57
2026-09-07,5274,信驊,207900,3994798500,1.39
2026-09-07,6805,富世達,1731000,3920715000,1.36
2026-09-07,2449,京元電子,12818450,3499436850,1.21
2026-09-07,3443,創意,372000,2207820000,0.77
2026-09-07,6510,精測,637000,2210390000,0.77
2026-09-07,8210,勤誠,2184000,2046408000,0.71
2026-09-07,4958,臻鼎-KY,2712000,1358712000,0.47
2026-09-07,8996,高力,1040000,1289600000,0.45
2026-09-07,3264,欣銓,5028000,1141356000,0.4
2026-09-07,6515,穎崴,95000,665000000,0.23
2026-09-07,6278,台表科,3248000,633360000,0.22
2026-09-07,4979,華星光,924000,545160000,0.19
2026-09-07,6271,同欣電,2222000,516615000,0.18
2026-09-07,3376,新日興,1740000,359310000,0.12
2026-09-07,6191,精成科,3988000,330206400,0.11
2026-09-07,2368,金像電,219000,245280000,0.09
2026-09-07,2313,華通,501000,120240000,0.04
2026-09-07,2002,中鋼,5163000,98097000,0.03
2026-09-07,8358,金居,1000,515000,0.0
2026-09-07,3661,世芯-KY,1000,4040000,0.0
2026-09-07,2439,美律,1000,76900,0.0
2026-09-07,1590,亞德客-KY,1000,1370000,0.0
2026-09-07,3008,大立光,1000,6660000,0.0
2026-09-07,2382,廣達,1000,347500,0.0
2026-09-07,6187,萬潤,1000,1370000,0.0
2026-09-07,2408,南亞科,1000,517000,0.0
2026-09-07,2637,慧洋-KY,1000,99200,0.0
2026-09-07,2360,致茂,1000,2230000,0.0
2026-09-07,6488,環球晶,1000,971000,0.0
2026-09-07,4966,譜瑞-KY,1000,566000,0.0
2026-09-07,8150,南茂,1000,91300,0.0
2026-09-07,2317,鴻海,1000,256000,0.0
2026-09-07,5347,世界,1000,156000,0.0
2026-09-07,2481,強茂,5000,790000,0.0
