date,code,name,shares,amount,weight
2026-09-04,2330,台積電,11014000,26543740000,9.38
2026-09-04,2383,台光電,4750000,25721250000,9.09
2026-09-04,2454,聯發科,5088000,22463520000,7.94
2026-09-04,3017,奇鋐,5949000,21237930000,7.51
2026-09-04,3037,欣興,20300000,18310600000,6.47
2026-09-04,6669,緯穎,6490561,16648288965,5.88
2026-09-04,3653,健策,2447000,14376125000,5.08
2026-09-04,2327,國巨*,24987000,14042694000,4.96
2026-09-04,2345,智邦,6464000,13574400000,4.8
2026-09-04,2308,台達電,7240000,13213000000,4.67
2026-09-04,6223,旺矽,2476000,12763780000,4.51
2026-09-04,2303,聯電,89118000,11585340000,4.09
2026-09-04,8046,南電,9426000,9944430000,3.51
2026-09-04,3711,日月光投控,16811000,9884868000,3.49
2026-09-04,3665,貿聯-KY,4591848,9849513960,3.48
2026-09-04,6274,台燿,5398000,7368270000,2.6
2026-09-04,6805,富世達,1731000,3808200000,1.35
2026-09-04,5274,信驊,207900,3632013000,1.28
2026-09-04,2449,京元電子,12818450,3358433900,1.19
2026-09-04,8210,勤誠,2427000,2393022000,0.85
2026-09-04,3443,創意,372000,2161320000,0.76
2026-09-04,6510,精測,561000,1879350000,0.66
2026-09-04,8996,高力,1300000,1690000000,0.6
2026-09-04,4979,華星光,2184000,1373736000,0.49
2026-09-04,3264,欣銓,5028000,1141356000,0.4
2026-09-04,4958,臻鼎-KY,2157000,998691000,0.35
2026-09-04,6515,穎崴,95000,672125000,0.24
2026-09-04,6278,台表科,3248000,649600000,0.23
2026-09-04,6271,同欣電,2222000,526614000,0.19
2026-09-04,3376,新日興,1740000,367140000,0.13
2026-09-04,6191,精成科,3988000,329010000,0.12
2026-09-04,2368,金像電,219000,228855000,0.08
2026-09-04,2313,華通,501000,124999500,0.04
2026-09-04,2002,中鋼,5163000,98613300,0.03
2026-09-04,8358,金居,1000,500000,0.0
2026-09-04,3661,世芯-KY,1000,4220000,0.0
2026-09-04,2439,美律,1000,77900,0.0
2026-09-04,1590,亞德客-KY,1000,1395000,0.0
2026-09-04,3008,大立光,1000,7400000,0.0
2026-09-04,2382,廣達,1000,345000,0.0
2026-09-04,6187,萬潤,1000,1305000,0.0
2026-09-04,2408,南亞科,1000,496000,0.0
2026-09-04,2637,慧洋-KY,1000,99800,0.0
2026-09-04,2360,致茂,1000,2030000,0.0
2026-09-04,6488,環球晶,1000,981000,0.0
2026-09-04,4966,譜瑞-KY,1000,569000,0.0
2026-09-04,8150,南茂,1000,90100,0.0
2026-09-04,2317,鴻海,1000,256000,0.0
2026-09-04,5347,世界,1000,150000,0.0
2026-09-04,2481,強茂,5000,780000,0.0
