date,code,name,shares,amount,weight
2026-09-23,2330,台積電,11864000,29660000000,10.12
2026-09-23,2454,聯發科,5186000,26889410000,9.18
2026-09-23,2383,台光電,4750000,23845000000,8.14
2026-09-23,3037,欣興,20300000,23548000000,8.04
2026-09-23,3017,奇鋐,5949000,20643030000,7.05
2026-09-23,3653,健策,2512000,16101920000,5.5
2026-09-23,2327,國巨*,25107000,14386311000,4.91
2026-09-23,6223,旺矽,2544000,14297280000,4.88
2026-09-23,2303,聯電,89118000,14258880000,4.87
2026-09-23,2308,台達電,7420000,14098000000,4.81
2026-09-23,2345,智邦,6464000,12216960000,4.17
2026-09-23,8046,南電,9037000,10934770000,3.73
2026-09-23,6669,緯穎,5138561,10816670905,3.69
2026-09-23,3711,日月光投控,15466000,10717938000,3.66
2026-09-23,3665,貿聯-KY,3943848,9228604320,3.15
2026-09-23,6274,台燿,5936000,8666560000,2.96
2026-09-23,6805,富世達,1773000,4609800000,1.57
2026-09-23,5274,信驊,207900,4216212000,1.44
2026-09-23,2449,京元電子,13138450,3994088800,1.36
2026-09-23,3443,創意,413000,3463005000,1.18
2026-09-23,2368,金像電,1663000,1895820000,0.65
2026-09-23,4958,臻鼎-KY,3543000,1675839000,0.57
2026-09-23,3264,欣銓,5182000,1305864000,0.45
2026-09-23,8210,勤誠,1159000,1033828000,0.35
2026-09-23,6510,精測,256000,889600000,0.3
2026-09-23,8996,高力,485000,746900000,0.25
2026-09-23,6278,台表科,3248000,678832000,0.23
2026-09-23,6515,穎崴,95000,569525000,0.19
2026-09-23,6271,同欣電,2222000,507727000,0.17
2026-09-23,6191,精成科,3988000,330206400,0.11
2026-09-23,3376,新日興,1740000,307110000,0.1
2026-09-23,2313,華通,501000,112224000,0.04
2026-09-23,2002,中鋼,5163000,96289950,0.03
2026-09-23,8358,金居,1000,497000,0.0
2026-09-23,3661,世芯-KY,1000,3760000,0.0
2026-09-23,2439,美律,1000,78000,0.0
2026-09-23,1590,亞德客-KY,1000,1230000,0.0
2026-09-23,3008,大立光,1000,6190000,0.0
2026-09-23,2382,廣達,1000,341500,0.0
2026-09-23,6187,萬潤,1000,1205000,0.0
2026-09-23,4979,華星光,1000,590000,0.0
2026-09-23,2408,南亞科,1000,515000,0.0
2026-09-23,2637,慧洋-KY,1000,100500,0.0
2026-09-23,2360,致茂,1000,2325000,0.0
2026-09-23,6488,環球晶,1000,950000,0.0
2026-09-23,4966,譜瑞-KY,1000,564000,0.0
2026-09-23,8150,南茂,1000,107000,0.0
2026-09-23,2317,鴻海,1000,256000,0.0
2026-09-23,5347,世界,1000,173000,0.0
2026-09-23,2481,強茂,5000,865000,0.0
