date,code,name,shares,amount,weight
2026-05-27,2330,台積電,11657000,26811100000,9.23
2026-05-27,2383,台光電,4723000,25055515000,8.63
2026-05-27,2454,聯發科,4263000,19780320000,6.81
2026-05-27,2308,台達電,6572000,16561440000,5.7
2026-05-27,2345,智邦,6231000,16325220000,5.62
2026-05-27,3017,奇鋐,5141000,13880700000,4.78
2026-05-27,6223,旺矽,2169000,13859910000,4.77
2026-05-27,3037,欣興,12466000,13463280000,4.64
2026-05-27,2327,國巨*,18313000,12837413000,4.42
2026-05-27,6669,緯穎,2344000,11895800000,4.1
2026-05-27,2368,金像電,7769000,10682375000,3.68
2026-05-27,3711,日月光投控,16640000,10682880000,3.68
2026-05-27,8046,南電,11398000,10315190000,3.55
2026-05-27,2303,聯電,71190000,10215765000,3.52
2026-05-27,3665,貿聯-KY,4703848,9948638520,3.43
2026-05-27,3653,健策,2267000,8319890000,2.86
2026-05-27,5274,信驊,422000,7693060000,2.65
2026-05-27,6274,台燿,4151000,6766130000,2.33
2026-05-27,6515,穎崴,442000,4329390000,1.49
2026-05-27,6805,富世達,1761000,3064140000,1.05
2026-05-27,8210,勤誠,2167000,3022965000,1.04
2026-05-27,6510,精測,930000,2971350000,1.02
2026-05-27,2449,京元電子,8268000,2608554000,0.9
2026-05-27,3533,嘉澤,852000,2236500000,0.77
2026-05-27,2404,漢唐,1715000,2118025000,0.73
2026-05-27,6187,萬潤,1334000,1507420000,0.52
2026-05-27,3264,欣銓,6217000,1426801500,0.49
2026-05-27,5439,高技,3528000,1360044000,0.47
2026-05-27,8996,高力,1034000,1256310000,0.43
2026-05-27,3008,大立光,329000,1153145000,0.4
2026-05-27,8358,金居,1980000,1108800000,0.38
2026-05-27,8150,南茂,11635000,1092526500,0.38
2026-05-27,4966,譜瑞-KY,1036000,901320000,0.31
2026-05-27,6278,台表科,3734000,879357000,0.3
2026-05-27,6147,頎邦,3201000,848265000,0.29
2026-05-27,1590,亞德客-KY,530000,760550000,0.26
2026-05-27,6415,矽力*-KY,1038000,690270000,0.24
2026-05-27,3443,創意,96000,489600000,0.17
2026-05-27,6191,精成科,3988000,390824000,0.13
2026-05-27,3376,新日興,1741000,369092000,0.13
2026-05-27,6271,同欣電,686000,174587000,0.06
2026-05-27,2002,中鋼,5163000,98613300,0.03
2026-05-27,2313,華通,329000,92778000,0.03
2026-05-27,1319,東陽,511000,40215700,0.01
2026-05-27,2357,華碩,1000,701000,0.0
2026-05-27,3661,世芯-KY,1000,4500000,0.0
2026-05-27,1815,富喬,107000,11074500,0.0
2026-05-27,2439,美律,18000,1632600,0.0
2026-05-27,2317,鴻海,1000,264000,0.0
2026-05-27,5347,世界,1000,166000,0.0
2026-05-27,2481,強茂,5000,737500,0.0
