date,code,name,shares,amount,weight
2026-07-14,2330,台積電,11960000,28943200000,10.96
2026-07-14,2383,台光電,4653000,23125410000,8.76
2026-07-14,2327,國巨*,25098000,19526244000,7.39
2026-07-14,2454,聯發科,5131000,18779460000,7.11
2026-07-14,6223,旺矽,2443000,15488620000,5.86
2026-07-14,2345,智邦,6334000,14441520000,5.47
2026-07-14,3037,欣興,16333000,14275042000,5.41
2026-07-14,2303,聯電,86550000,13069050000,4.95
2026-07-14,8046,南電,9519000,12279510000,4.65
2026-07-14,6669,緯穎,2417000,11855385000,4.49
2026-07-14,3017,奇鋐,5191000,11004920000,4.17
2026-07-14,3711,日月光投控,15284000,9797044000,3.71
2026-07-14,2308,台達電,5181000,9610755000,3.64
2026-07-14,3665,貿聯-KY,4833848,8580080200,3.25
2026-07-14,2368,金像電,8315000,8439725000,3.2
2026-07-14,6274,台燿,5160000,7198200000,2.73
2026-07-14,3653,健策,2267000,6959690000,2.64
2026-07-14,5274,信驊,416900,5413446500,2.05
2026-07-14,8210,勤誠,2267000,2516370000,0.95
2026-07-14,6805,富世達,1811000,2390520000,0.91
2026-07-14,6515,穎崴,204000,1436160000,0.54
2026-07-14,6187,萬潤,1334000,1313990000,0.5
2026-07-14,6147,頎邦,6275000,1167150000,0.44
2026-07-14,5439,高技,3528000,1033704000,0.39
2026-07-14,6510,精測,349000,942300000,0.36
2026-07-14,6278,台表科,4334000,747615000,0.28
2026-07-14,1590,亞德客-KY,528000,681120000,0.26
2026-07-14,6271,同欣電,2966000,668833000,0.25
2026-07-14,2449,京元電子,1886000,549769000,0.21
2026-07-14,6191,精成科,3988000,383645600,0.15
2026-07-14,3376,新日興,1741000,343847500,0.13
2026-07-14,3264,欣銓,1508000,327990000,0.12
2026-07-14,2002,中鋼,5163000,95515500,0.04
2026-07-14,6488,環球晶,50000,75750000,0.03
2026-07-14,4966,譜瑞-KY,140000,87920000,0.03
2026-07-14,8996,高力,1000,1175000,0.0
2026-07-14,8358,金居,1000,460000,0.0
2026-07-14,3661,世芯-KY,1000,3725000,0.0
2026-07-14,1815,富喬,107000,9458800,0.0
2026-07-14,3443,創意,1000,4020000,0.0
2026-07-14,2439,美律,1000,86000,0.0
2026-07-14,3008,大立光,1000,4265000,0.0
2026-07-14,4958,臻鼎-KY,1000,629000,0.0
2026-07-14,2382,廣達,1000,380000,0.0
2026-07-14,3533,嘉澤,1000,1925000,0.0
2026-07-14,2313,華通,1000,225500,0.0
2026-07-14,8150,南茂,1000,104000,0.0
2026-07-14,2317,鴻海,1000,235500,0.0
2026-07-14,5347,世界,1000,174000,0.0
2026-07-14,2481,強茂,5000,880000,0.0
