date,code,name,shares,amount,weight
2026-07-02,2330,台積電,11960000,29481400000,10.0
2026-07-02,2327,國巨*,25098000,26478390000,8.98
2026-07-02,2383,台光電,4486000,25368330000,8.6
2026-07-02,2454,聯發科,5037000,21885765000,7.42
2026-07-02,2345,智邦,6334000,17418500000,5.91
2026-07-02,6223,旺矽,2382000,17281410000,5.86
2026-07-02,3037,欣興,15203000,14883737000,5.05
2026-07-02,2303,聯電,86550000,14324025000,4.86
2026-07-02,3017,奇鋐,5191000,14223340000,4.82
2026-07-02,6669,緯穎,2417000,12568400000,4.26
2026-07-02,2308,台達電,5614000,11059580000,3.75
2026-07-02,2368,金像電,8315000,10269025000,3.48
2026-07-02,8046,南電,8949000,10246605000,3.47
2026-07-02,3665,貿聯-KY,4833848,9861049920,3.34
2026-07-02,3711,日月光投控,12742000,9263434000,3.14
2026-07-02,6274,台燿,5160000,8720400000,2.96
2026-07-02,3653,健策,2267000,7877825000,2.67
2026-07-02,5274,信驊,379000,6727250000,2.28
2026-07-02,6805,富世達,1811000,3024370000,1.03
2026-07-02,8210,勤誠,2267000,2969770000,1.01
2026-07-02,6515,穎崴,252000,2346120000,0.8
2026-07-02,6510,精測,457000,1480680000,0.5
2026-07-02,6187,萬潤,1334000,1340670000,0.45
2026-07-02,6147,頎邦,6275000,1327162500,0.45
2026-07-02,2449,京元電子,3808000,1323280000,0.45
2026-07-02,5439,高技,3528000,1227744000,0.42
2026-07-02,6278,台表科,4334000,940478000,0.32
2026-07-02,6271,同欣電,2966000,783024000,0.27
2026-07-02,1590,亞德客-KY,530000,736700000,0.25
2026-07-02,3533,嘉澤,291000,632925000,0.21
2026-07-02,6191,精成科,3988000,438680000,0.15
2026-07-02,3264,欣銓,1508000,375492000,0.13
2026-07-02,3376,新日興,1741000,337754000,0.11
2026-07-02,4966,譜瑞-KY,140000,91840000,0.03
2026-07-02,2002,中鋼,5163000,96031800,0.03
2026-07-02,6488,環球晶,50000,60250000,0.02
2026-07-02,8996,高力,1000,1415000,0.0
2026-07-02,8358,金居,1000,570000,0.0
2026-07-02,3661,世芯-KY,1000,4895000,0.0
2026-07-02,1815,富喬,107000,10860500,0.0
2026-07-02,3443,創意,1000,5330000,0.0
2026-07-02,2439,美律,1000,90000,0.0
2026-07-02,3008,大立光,1000,4295000,0.0
2026-07-02,4958,臻鼎-KY,1000,598000,0.0
2026-07-02,2382,廣達,1000,369000,0.0
2026-07-02,2313,華通,1000,228500,0.0
2026-07-02,8150,南茂,1000,108500,0.0
2026-07-02,2317,鴻海,1000,239000,0.0
2026-07-02,5347,世界,1000,198000,0.0
2026-07-02,2481,強茂,5000,1067500,0.0
