date,code,name,shares,amount,weight
2026-08-20,2383,台光電,4843000,28985355000,10.08
2026-08-20,2330,台積電,11884000,28224500000,9.82
2026-08-20,3037,欣興,20300000,23142000000,8.05
2026-08-20,2454,聯發科,5148000,19047600000,6.62
2026-08-20,3017,奇鋐,5899000,17608515000,6.12
2026-08-20,2327,國巨*,25387000,14267494000,4.96
2026-08-20,6669,緯穎,2226000,14079450000,4.9
2026-08-20,6223,旺矽,2486000,14045900000,4.88
2026-08-20,2345,智邦,6564000,13817220000,4.81
2026-08-20,3653,健策,2395000,13412000000,4.66
2026-08-20,2308,台達電,7040000,12284800000,4.27
2026-08-20,8046,南電,9624000,11500680000,4.0
2026-08-20,3711,日月光投控,19479000,11492610000,4.0
2026-08-20,3665,貿聯-KY,4671848,10511658000,3.66
2026-08-20,2303,聯電,87518000,10108329000,3.52
2026-08-20,6274,台燿,5498000,8659350000,3.01
2026-08-20,5274,信驊,410900,6471675000,2.25
2026-08-20,6805,富世達,2264000,4188400000,1.46
2026-08-20,2449,京元電子,11275450,2649730750,0.92
2026-08-20,8210,勤誠,2477000,2387828000,0.83
2026-08-20,2368,金像電,2000000,2050000000,0.71
2026-08-20,4979,華星光,2424000,1381680000,0.48
2026-08-20,6510,精測,477000,1316520000,0.46
2026-08-20,3264,欣銓,5917000,1233694500,0.43
2026-08-20,8996,高力,1101000,1249635000,0.43
2026-08-20,3443,創意,142000,799460000,0.28
2026-08-20,4958,臻鼎-KY,1645000,761635000,0.26
2026-08-20,2360,致茂,294000,629160000,0.22
2026-08-20,6187,萬潤,483000,610995000,0.21
2026-08-20,6278,台表科,3249000,584820000,0.2
2026-08-20,6271,同欣電,2223000,435708000,0.15
2026-08-20,6191,精成科,3988000,329408800,0.11
2026-08-20,3376,新日興,1741000,328178500,0.11
2026-08-20,4966,譜瑞-KY,140000,79380000,0.03
2026-08-20,2002,中鋼,5163000,99904050,0.03
2026-08-20,2637,慧洋-KY,200000,18940000,0.01
2026-08-20,8358,金居,1000,413500,0.0
2026-08-20,3661,世芯-KY,1000,3750000,0.0
2026-08-20,2439,美律,1000,82000,0.0
2026-08-20,1590,亞德客-KY,1000,1420000,0.0
2026-08-20,3008,大立光,1000,5515000,0.0
2026-08-20,2382,廣達,1000,327000,0.0
2026-08-20,2408,南亞科,1000,517000,0.0
2026-08-20,6515,穎崴,1000,6380000,0.0
2026-08-20,6488,環球晶,1000,993000,0.0
2026-08-20,2313,華通,1000,217500,0.0
2026-08-20,8150,南茂,1000,87900,0.0
2026-08-20,2317,鴻海,1000,246500,0.0
2026-08-20,5347,世界,1000,153500,0.0
2026-08-20,2481,強茂,5000,692500,0.0
