date,code,name,shares,amount,weight
2026-06-12,2330,台積電,11960000,27627600000,9.75
2026-06-12,2383,台光電,4486000,21667380000,7.64
2026-06-12,2454,聯發科,4649000,19432820000,6.86
2026-06-12,2327,國巨*,21168000,18098640000,6.39
2026-06-12,2345,智邦,6334000,14789890000,5.22
2026-06-12,6223,旺矽,2279000,14779315000,5.21
2026-06-12,2308,台達電,6572000,14556980000,5.14
2026-06-12,3017,奇鋐,5191000,12484355000,4.4
2026-06-12,6669,緯穎,2492000,12086200000,4.26
2026-06-12,3037,欣興,12466000,11244332000,3.97
2026-06-12,3665,貿聯-KY,4833848,11166188880,3.94
2026-06-12,2368,金像電,8315000,10975800000,3.87
2026-06-12,3711,日月光投控,17948000,10589320000,3.74
2026-06-12,2303,聯電,75890000,10131315000,3.57
2026-06-12,8046,南電,10828000,8868132000,3.13
2026-06-12,3653,健策,2267000,8365230000,2.95
2026-06-12,5274,信驊,422000,7783790000,2.75
2026-06-12,6274,台燿,4763000,6811090000,2.4
2026-06-12,6515,穎崴,442000,4238780000,1.5
2026-06-12,8210,勤誠,2267000,3343825000,1.18
2026-06-12,6510,精測,930000,3357300000,1.18
2026-06-12,6805,富世達,1811000,3305075000,1.17
2026-06-12,3533,嘉澤,852000,1908480000,0.67
2026-06-12,2317,鴻海,7307000,1903473500,0.67
2026-06-12,2404,漢唐,1200000,1572000000,0.55
2026-06-12,6187,萬潤,1334000,1447390000,0.51
2026-06-12,6147,頎邦,5775000,1293600000,0.46
2026-06-12,8996,高力,1034000,1183930000,0.42
2026-06-12,5439,高技,3528000,1153656000,0.41
2026-06-12,3443,創意,258000,1130040000,0.4
2026-06-12,8150,南茂,11635000,1128595000,0.4
2026-06-12,4966,譜瑞-KY,1642000,1108350000,0.39
2026-06-12,2449,京元電子,3645000,1027890000,0.36
2026-06-12,6278,台表科,4334000,914474000,0.32
2026-06-12,4958,臻鼎-KY,1428000,788256000,0.28
2026-06-12,1590,亞德客-KY,530000,683700000,0.24
2026-06-12,8358,金居,980000,562520000,0.2
2026-06-12,6191,精成科,3988000,374074400,0.13
2026-06-12,3376,新日興,1741000,349070500,0.12
2026-06-12,6271,同欣電,1066000,254241000,0.09
2026-06-12,2002,中鋼,5163000,97580700,0.03
2026-06-12,2313,華通,329000,86527000,0.03
2026-06-12,1319,東陽,278000,27661000,0.01
2026-06-12,3264,欣銓,1000,227500,0.0
2026-06-12,3661,世芯-KY,1000,4105000,0.0
2026-06-12,1815,富喬,107000,10293400,0.0
2026-06-12,2439,美律,18000,1661400,0.0
2026-06-12,3008,大立光,1000,4020000,0.0
2026-06-12,2382,廣達,1000,372000,0.0
2026-06-12,5347,世界,1000,169500,0.0
2026-06-12,2481,強茂,5000,725000,0.0
