date,code,name,shares,amount,weight
2026-06-15,2330,台積電,11960000,28405000000,9.67
2026-06-15,2383,台光電,4486000,22564580000,7.68
2026-06-15,2454,聯發科,4861000,21728670000,7.4
2026-06-15,2327,國巨*,21168000,19897920000,6.77
2026-06-15,2345,智邦,6334000,15391620000,5.24
2026-06-15,6223,旺矽,2279000,14665365000,4.99
2026-06-15,2308,台達電,6572000,14524120000,4.94
2026-06-15,3017,奇鋐,5191000,12510310000,4.26
2026-06-15,6669,緯穎,2492000,12210800000,4.16
2026-06-15,3037,欣興,12466000,11967360000,4.07
2026-06-15,2368,金像電,8315000,10975800000,3.74
2026-06-15,3665,貿聯-KY,4833848,10948665720,3.73
2026-06-15,2303,聯電,77390000,10950685000,3.73
2026-06-15,3711,日月光投控,17948000,10589320000,3.61
2026-06-15,8046,南電,10828000,9312080000,3.17
2026-06-15,3653,健策,2267000,8693945000,2.96
2026-06-15,5274,信驊,422000,7515820000,2.56
2026-06-15,6274,台燿,4763000,7477910000,2.55
2026-06-15,6515,穎崴,442000,4386850000,1.49
2026-06-15,6510,精測,930000,3343350000,1.14
2026-06-15,8210,勤誠,2267000,3241810000,1.1
2026-06-15,6805,富世達,1811000,3142085000,1.07
2026-06-15,3533,嘉澤,852000,1959600000,0.67
2026-06-15,2317,鴻海,7307000,1954622500,0.67
2026-06-15,2404,漢唐,1200000,1656000000,0.56
2026-06-15,6187,萬潤,1334000,1507420000,0.51
2026-06-15,6147,頎邦,5875000,1377687500,0.47
2026-06-15,8996,高力,1034000,1297670000,0.44
2026-06-15,3443,創意,258000,1242270000,0.42
2026-06-15,5439,高技,3528000,1171296000,0.4
2026-06-15,4966,譜瑞-KY,1642000,1108350000,0.38
2026-06-15,8150,南茂,11635000,1115796500,0.38
2026-06-15,2449,京元電子,3645000,1024245000,0.35
2026-06-15,6278,台表科,4334000,936144000,0.32
2026-06-15,4958,臻鼎-KY,1428000,842520000,0.29
2026-06-15,1590,亞德客-KY,530000,694300000,0.24
2026-06-15,8358,金居,980000,611520000,0.21
2026-06-15,6191,精成科,3988000,410764000,0.14
2026-06-15,3376,新日興,1741000,353423000,0.12
2026-06-15,6488,環球晶,350000,332500000,0.11
2026-06-15,6271,同欣電,1066000,260104000,0.09
2026-06-15,2002,中鋼,5163000,98097000,0.03
2026-06-15,2313,華通,329000,84717500,0.03
2026-06-15,3264,欣銓,1000,228000,0.0
2026-06-15,3661,世芯-KY,1000,4250000,0.0
2026-06-15,1815,富喬,107000,10175700,0.0
2026-06-15,2439,美律,18000,1634400,0.0
2026-06-15,3008,大立光,1000,4420000,0.0
2026-06-15,2382,廣達,1000,370000,0.0
2026-06-15,5347,世界,1000,174500,0.0
2026-06-15,2481,強茂,5000,712500,0.0
